,Text,Stance,Class,Target
171,"if i hear one more person say that “even on america’s worst day, we are still the strongest country.” what the hell kind of reverse psychotic nonsense! #rnc2020 #gopconvention #dncconvention #blacklivesmatter",-1,2,Donald Trump
172,@USER @USER trump tried to get money from that russian mayor he keeps talking about..it was said on fox after debate,0,1,Donald Trump
173,"what’s going on at the #dnc2020 today? tony bettack joins the show from inside the convention hall. also, the son of the president, @USER joins @USER &amp; @USER at 4:50 on wisconsin’s afternoon news, right after bucks basketball on wtmj! HTTP",0,0,Donald Trump
174,@USER #donaldtrump with buddy #harveyweinstein HTTP,0,2,Donald Trump
175,@USER @USER more democrat b/s. wakeup! #trump2020,1,0,Donald Trump
176,"#trump2020 idk whats worst, liberals in nicaragua or the usa 
#freespeech #socialismkills",1,2,Donald Trump
177,"@USER @USER if i only have 62 cents in my couch, i'm richer than trump. i don't owe anyone. he's negative 451 million.",-1,0,Donald Trump
178,gov. michelle lujan grisham: ‘we have the chance this november to end two existential crises — the trump presidency and the environmental annihilation he represents’ #demconvention HTTP,-1,2,Donald Trump
179,@USER #kanyeconjob trump just thinks african americans are going to automatically vote for kanye 🙄 he certainly doesn't give them much credit does he?? don't fall for it he's trying to split the vote between kanye and biden.  #votetrumpout #voteblue2020 #gojoe,-1,2,Donald Trump
180,@USER @USER do #republican voters not sell &amp; buy on @USER? #goptaxcuts oct 2019 you raised taxes on my small business. not a democrat in sight. you own this. i’m still pissed. small gov low taxes fiscal conservative my a** #gopconvention #gopconvention2020 #goptx,0,1,Donald Trump
181,"the conflation of wh symbolism with the current administration is not a signal of, nor a nod toward fascism. it is fascism. this is what we fought against in wwii...i say this without partisan politics in mind. but if america thinks its bad now, buckle up! #rnc2020",-1,1,Donald Trump
182,@USER i'm not american but i always think buchanan gets that title but trump is a shocker but then is he really entitled to be thought of as a president? he's really just the squatter in the white house.,-1,1,Donald Trump
183,@USER @USER @USER @USER @USER @USER @USER @USER @USER none of the #gop clowns have any class and by association none of the people in attendance do either.  all suckers and losers!,-1,1,Donald Trump
184,"@USER ""c'mon man the thing is well you know what it is! in a sea of what's happening now with the birds and crackheads. are you a junkie!? i'm tired. where am i again?""  
ok it's not verbatim but you get the idea #joebiden should be relaxing in his comfy chair😥
#trump2020landslide 🇺🇸",1,1,Donald Trump
185,"bernie’s face is tomato red, shocker he doesn’t want anyone to know his blood pressure #demdebate",0,2,Donald Trump
186,"watching the presidential debate is making my head hurt. it's like one big wrinkled up orange baby won't stop  crying over two adults trying to talk politics.
#presidentialdebate2020 #theginmagaisgodawful #trumpisabigorangebaby #noyouretheliar",-1,3,Donald Trump
187,#joebiden ... we won’t rely on china for ppps .... after you and obama you made zero changes ...,0,2,Donald Trump
188,the only upside to tonight i see is that it'll fuel a good snl skit or two #demdebate,0,1,Donald Trump
189,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i got you anthony!  let’s do this!!  #biden2020,-1,0,Donald Trump
190,#debate. trump was honest and sweet for him.  joe lost left. no green deal no universal health and no defund police. he said i’m not for any of those.  so just vote trump is the result,1,0,Donald Trump
191,"@USER trump has his downfalls, we all do, but at the end of the day he is taking action for all americans. 
#maga
#trump2020 
#whatdoesbidenreallydofortheamericanpeople HTTP",1,2,Donald Trump
192,man does mayopete love means testing. keep those poors in their place! #demdebate,0,1,Donald Trump
193,@USER texas will never be blue. #votered #trump2020,1,0,Donald Trump
194,"@USER it's extremist neoliberalism [neofascism] rejecting democratic principles for servility to, and enablement of, the oligopoly's avaricious accumulation of public &amp; national wealth in private hands while denying government services or serving the welfare of the people #gop #tories",0,3,Donald Trump
195,this is so much fun watching these cannibals eat each other up. name calling and put downs. they are all awful! #demdebate,0,1,Donald Trump
196,clearly the budget for this was close to $0 #rnc2020,0,0,Donald Trump
197,"#2020elections #trumpcoronavirustestfailure

cuomo to trump

first of all if he is sitting at home watching tv, maybe he should get up and go to work

how many times do you want me to say “thank you”?

i’m saying thank you for doing your job

this was your role as president. ok!",-1,1,Donald Trump
198,"biden was the real man last night. the bigger man. the man who could debate with words, facts and policy positions, not professional wrestling theatrics. #bidenwon #presidentialdebate #bidenwonthedebate",-1,2,Donald Trump
199,people who would hand trump a second term by not voting biden and effectively killing progressive agendas for the next lifetime are the very definition of cutting off a nose to spite its face. #2020election #bluewave #biden2020,-1,3,Donald Trump
200,"@USER 😩
yes, many issues with greed in capitalistic economy. 
must improve! 
more accountability, more laws to protect workers, reduce power of conglomerate corporations etc...
not necessarily throw out capitalism entirely. 
#votebluetosaveamerica",-1,3,Donald Trump
201,hey biden.. which one is it?? #debate #trump #trump2020 HTTP,1,0,Donald Trump
202,if you’re army and a trump supporter please stfu you’re embarrassing us ✨,-1,1,Donald Trump
203,"""this was a disaster for #bloomberg...his answer on women was terrible... he got completely destroyed on the nda question...his answer on stop-and-frisk was as bad as it could possibly be, and then he basically lied [on] redlining"" - @USER  #demdebate HTTP",0,3,Donald Trump
204,"@USER @USER i think @USER is looking in the wrong place for comrades. the russians are working for the #trump campaign, with full knowledge of the #gop . our intelligence community has said so.",-1,1,Donald Trump
205,"@USER after your dancing libtard routine on the five you should be embarrassed by your ignorance! is there anyway to quantify your stupidity with being a libtard, lefty liberal, trump hating anti-american you are? is it being a libtard or is it brain damage? #trump2020",1,2,Donald Trump
206,"vote #biden2020 because he won't have cops tear gas your mom, keep babies in cages at the border, or kill off your grandparents and school children for the economy.",-1,2,Donald Trump
207,"@USER @USER how 'bout that news on @USER and his nasty sexual exploits between the pool boy and his wife.  you repugnants sicken me, @USER  #voteblue #votebluetosaveamerica",-1,2,Donald Trump
208,"that darn nancy pelosi.....
#myhomemadememes #nancypelosi #politicalmemes #politicalmeme #trump2020 #trump #trumpmemes #meme #memes #lol #lmfao #lulz #lmao #funny #hilarious #haha #humor #humorous #havingfun #joke… HTTP",1,3,Donald Trump
209,"@USER @USER @USER, you can still do the right thing.  continuing to bow to the crook in the wh is a sure end to your careers.  im done with the lot of you #votebluetosaveamerica",-1,1,Donald Trump
210,"@USER resorting to name calling again with #joehiden? you realize that being a dick doesn't make yours any bigger, right?

#dumptrump2020 
#trumpmustgo 
#voteblue2020 
#votebidenharristosaveamerica HTTP",-1,3,Donald Trump
211,us as #americans don't need #donaldtrumps lies he's sololy bringing down out great country he think its ok to interject on a peace riot with military police on a blm riot we can't take another 4 years his lies so #votebidenharris2020 and our an end to the nightmare #voteblue HTTP,-1,3,Donald Trump
212,communism is the ideal system of government #makeamericagreatagain,0,3,Donald Trump
213,"don't forget to subscribe to satanic panic fun and games

pro boxer david rodriguez makes money from kids charity #qanon HTTP",0,2,Donald Trump
214,"can you believe kennedy lost in massachusetts? because he's not radical enough. 
#trumprally #trumprallylatrobe #maga #maga2020",1,3,Donald Trump
215,"joe biden just coughed, he clearly self-infected to take bernie out. #democraticdebate",0,2,Donald Trump
216,"😂😂😂 do we not like when the socialist, who gained all his wealth through capitalism and our tax dollars, called out audience?  

""dem debate: catch up on the highlights from the ninth democratic debate"" #demdebate HTTP",0,2,Donald Trump
217,"#quote 10:01-10:10 - we've now reach the point where the fbi is opening a new china-related counter-intelligence case - about every ten hours.

approx 1 hr

vid HTTP

#buildthewall #finishthewall #maga #kag #trump2020

qt-rv-221 #borderobserver HTTP",1,2,Donald Trump
218,"@USER the student athletes deserve to live. ignoring the warnings about the virus, calling it a hoax, screwing up the response, the sheer incompetence of this administration is the reason the u.s. is the worst in the world. #voteblue2020",-1,2,Donald Trump
219,this debate is only helping trump. only trump. these are a bad idea. maybe good with two candidates. not this many. i am just annoyed #demdebate,0,1,Donald Trump
220,"the only way that bidens isn't lying is if there are two bidens, like the movie 'the prestige'. one biden was on the senate floor arguing against social security and the other was in the democratic debate denying he did that.  #demdebate #berniewon",0,2,Donald Trump
221,"@USER that is a #democrat stronghold in florida. if the election looks close, a truckload of missing ballots will show up.",0,1,Donald Trump
222,"they're trying to fulfill your innate desire to ""fit into"" the latest trend. but it's miserable and leads to nothing! you know this. like all the other times.

we're interested in you. 
just you. and it is a single person. 
not a mob. they won't be there after.

#qanon",0,0,Donald Trump
223,@USER @USER @USER is that one of you and mike madigans favorite place. i wonder how much money you have extorted from them and the countless other great establishments in your unsafe ward. makes me sick every time i am forced to write a check to your campaign for re-election you’re useless #maga,1,2,Donald Trump
224,@USER i am really sorry. i am going to go have a pacifico advil right now. goodnight! #fucktrump,-1,0,Donald Trump
225,"green race: from space, dnc highlights environmentalism now HTTP",0,2,Donald Trump
226,@USER amazing!!! nick sandmann exceeded my expectations. he was ruthless #kag,1,1,Donald Trump
227,"how am i just now finding this account?! what a fabulous way to end a very difficult day. good night, twitter. #votebluetosaveamerica 🌊 HTTP",-1,1,Donald Trump
228,"#demconvention don’t miss tonight! 
#bidenharris2020 #votingmatters HTTP",-1,2,Donald Trump
229,we will take back our punter from the trump goons. #demconvention,-1,0,Donald Trump
230,i paid more for weed than trump did in taxes,-1,0,Donald Trump
231,"@USER i wonder why demmys didn’t have daughter speak?  maybe they would have to acknowledge the violence they ignored at the dnc. well, it’s a good thing david dorns daughter was not *forced* to endorse potus!  good thing ann dorn was free to make up her own mind.  #trump2020",1,0,Donald Trump
232,whatever rat fuck #mayorpetecheats #demdebate HTTP,0,3,Donald Trump
233,@USER the uk spamming bbc news on facebook #saveourchildren ... the uk waking up!! HTTP,0,1,Donald Trump
234,@USER if trump can't figure which person he's suppose to be debating how exactly is that wallace's fault?,0,2,Donald Trump
235,"now up at #rnc2020, dr. ben carson, a walking reminder that if you put you mind to it, you too could do brain surgery.",0,1,Donald Trump
236,"#demdebate 

sanders - “america is racist. the whole damn country is racist.” 

steyer - “oh yeah? well i hate being white and i’m for reparations.”

warren - “oh yeah? i’m half black.”

biden - “check out my tattoo.” HTTP",0,1,Donald Trump
237,"when i see people wear their #maga hats and #womenfortrump tees, it may as well say ”i’m a racist,” because that’s what it all really means.",-1,1,Donald Trump
238,"@USER @USER sorry., @USER, those folks with an r next to their name have a responsibility to speak truth to power and with the exception of one republican they have all remained silent. it’s time to toss all the babies out with the bathwater. 
#voteblue",-1,1,Donald Trump
239,this is a real eye opener ..please watch the full video and share with all your followers #walkaway  #trump2020  #realdonaldtrump  @USER HTTP,0,2,Donald Trump
240,i just made a donation to mj for texas to help elect mj to the u.s. senate! now is the time to stand up for our country. vote out trump and vote out every gop enabler.  #voteblue HTTP,-1,1,Donald Trump
241,#chicago mayor bans protestors from her block as recall petitions against... HTTP,1,2,Donald Trump
242,@USER does bill barr not think the supreme court has better and more important matters to deal with than the hissy fits of a egotistical bigoted orange 74 year old baby complaining about twitter. #demconvention #billbarrhearing @USER @USER @USER,-1,2,Donald Trump
243,"so, what might we conclude from #donaldtrump's attempt to delay the us #election - first, he clearly thinks he will not win; second,he's worried what will come out once the dems take controlof the wh - i'm expecting lots of shredding &amp; bonfires in november",-1,2,Donald Trump
244,i learned that another republican electoral strategy is to talk about wars and military families and 2nd amendment rights frequently. why do americans have a gun fixation? it's so confusing. #rnc2020 4/x,0,2,Donald Trump
245,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER greatly appreciated the ride with all these amazing patriots!  
rt'd. ifb #kag  🇺🇸
 
all #maga, please be sure you are following @USER     
🚂🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🇺🇸 HTTP",1,1,Donald Trump
246,"#autism in the time of the #coronavirus: institutional blindness #covid19 #covid-19 #wwg1wga #helpeopleonlus #monsterfunder 

please #donate today to my  

 #plz rt! click below HTTP",0,2,Donald Trump
247,"we had a great rally in front of the governor’s (people’s) mansion in carson city, nv to protest ab4 (mail-in ballot, ballot harvesting bill). we left the area as we found it with no garbage or damage. #maga #kag HTTP",1,1,Donald Trump
248,that “clown” shot was uncalled for. i think @USER needs to apologize to clowns. #debate #debate2020 #trumpisaclown,-1,1,Donald Trump
249,"president trump: ""we built the greatest economy in history. we closed it down due to the 'china plague'."" #presidentialdebate2020",0,2,Donald Trump
250,"we the people
deserve better
#buildbackbetter 
#votebluetosaveamerica",-1,3,Donald Trump
251,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i am from the bronx,0,3,Donald Trump
252,"@USER american will vote against the mob. enough violence!
#trump2020

HTTP",1,1,Donald Trump
253,reading the headline about the #dnc2020 and it's already obvious that the democrats are falling into the same trap as last time.,0,2,Donald Trump
254,"@USER the groundbreaking peace deal between israel and uae has paved the way for peace in the middle east, brokered by @USER. 

they said he'd start wars.

#trump2020 #trumplandslidevictory2020 #maga #maga2020 

 HTTP",1,1,Donald Trump
255,"this debate is so fun, i'm almost sorry i had bourbon before watching... this would have been just as interesting sober...
#demdebate",0,2,Donald Trump
256,"r.i.p  💀 nfl 🏈  it's over 😆
HTTP
🤡🤪🤡🤪🤡🤪🤡🤪
#nfl #trumprally #trump2020 #maga #maga2020 #lol #trumprallynevada #trumptrain #trump2020landslide HTTP",1,3,Donald Trump
257,"you better pick warren for vp if she’s willing, biden 👀 #demdebate",0,1,Donald Trump
258,"@USER @USER @USER i think you should send this to @USER so her followers can follow @USER she got the interview afterall. #biden2020
#bidenharris2020",-1,1,Donald Trump
259,"@USER gummies, joints, bongs whatever you need to get through 90 mins of trump.",-1,0,Donald Trump
260,wtf? any rational political observer should be able to say #gop convention to date has been unorthodoxed but effective. just like #dnc was in its own way. but for liberal media to distract from such success &amp; assign blame to @USER for pending hurricane?! #insane,0,1,Donald Trump
261,i’m not sure how much more ⁦@USER⁩ #maga winning this country can take. HTTP,1,0,Donald Trump
262,via @USER: ukrainian church leader who called covid 'punishment for same-sex marriage' has covid HTTP,0,2,Donald Trump
263,"this is truth.  #alllivesmatter #unbornbabylivesmatter #trump2020
'pure evil – it's borderline satanic': black media man hammers dems HTTP",1,2,Donald Trump
264,"#portlandriots can you f’ckn  #anarchists, #georgesoros thugs, #antifa, #liberalquacks #blmantifaterroriststhugs stop your damn attacks? we have wildfires &amp; 2 looming hurricanes &amp; need all resources you’re wasting! .@USER @USER @USER @USER @USER #maga",0,2,Donald Trump
265,"watching the #demdebate is like listening to a convalescent home squabble..

hardly bearable",0,3,Donald Trump
266,"@USER #trump2020kag #maga
🇺🇸 ifbap 🇺🇸 please follow @USER 😊",1,2,Donald Trump
267,"with everything that's going on in the world now, i wish that people would watch this film.. at the edge of the city. the end scene when everyone in the courtroom is called out on their prejudice and hypocrisy is so satisfying.. HTTP",0,1,Donald Trump
268,"trump’s playbook is simple but effective: throw mud, turn a phrase, force concessions &amp; use hyperbole.

and he does this using simple english that connects.

this makes him very appealing in the age of hashtags &amp; twitter anonymity to push narrow often myopic views.

#debate2020",0,2,Donald Trump
269,"@USER reference to the ny #nakedcowboy. he roams times square in tiny whitey underwear. #demdebate 
HTTP",0,2,Donald Trump
270,"@USER glad you parted ways with the rock ( the pebble) on this.
good on ya champ #kag",1,0,Donald Trump
271,"@USER #1a comes first for a reason. these red ❄️ #snowflakes are amusing because they call everyone else a snowflake. #irony

amusing ""back the blue"" sounds like a blue wave, #democrat supporter group. 🌊🌊🌊 👌

can't expect much from rw  #nitwits

we have your back, pat 👊",-1,1,Donald Trump
272,@USER @USER thank you!  #trump2020,1,0,Donald Trump
273,@USER can u even imagine some one like this trying to tell u anything? she does not even know the tax laws! amazon made billions last year and did not pay the first penny! these are tax laws the idiot biden put in place the last 47 years!,1,1,Donald Trump
274,"@USER @USER @USER big man with his 32 followers!! guess no one wants to here his uneducated,snowflake crying 😢. #trump2020 we r not going anywhere,get use to us. try again noob!! HTTP",1,0,Donald Trump
275,"#trump cites #obama and #joebiden handling of #swineflu when talking about #covid19 

let's talk about that. #joebiden and #obama had vaccine within a few weeks and held #h1n1 to just over 15,000 deaths

#trump still doesn't even have coherent testing plan, and has 200,000 deaths",-1,2,Donald Trump
276,"@USER #moscowmitchmcconnell says he's proud of the work he's done.
i always thought he was lying. but, no. he's proud of cheating us. he's proud of taking our hard-earned money &amp; giving it to the lazy rich non-working class.
#votebidenharris
#bluewave
#voteamymcgrath to #ditchmitch2020",-1,1,Donald Trump
277,ballot sent. fuck trump,-1,0,Donald Trump
278,"@USER @USER dude haven't u heard about joe biden's ""i'm not trump"" policy?

text joe to 33303303003303 and read about his detailed 100-day plan to not be donald trump 🌊🌊🌊",0,1,Donald Trump
279,"@USER @USER @USER dotard don is so insecure.... how insecure is he.... 
he had to lie about throwing out the yankees first pitch to keep up with dr. fauci.
#biden2020",-1,1,Donald Trump
280,"serious question for the #qanon goofballs: the deep state has a ""heart attack gun"" which is undetectable (just leaves a tiny red pinprick size dot which means nothing if it is ever found) and voice-to-skull weapons. do you think they couldn't end trump's run if they wanted? lol HTTP",0,1,Donald Trump
281,@USER that’s so freakin cool #trump2020,1,0,Donald Trump
282,"@USER @USER i agree!  that is why i am voting for joe biden.
#trumpvirus #trumpiskillingus #trumpisacompletefailure #votebluetosaveamerica2020 #biden2020",-1,3,Donald Trump
283,"what do all the conspiracy theorists, #antivaccine #anti #covid #billgatesvaccine #maga #trumplovers do, now as #trump has shares in vaccine companies and hired microsoft to store military/intelligence/space data?",0,3,Donald Trump
284,"""the past"" and biden references obama years as if thats actually the past, trying to hide his racism #demdebate",0,2,Donald Trump
285,@USER @USER #mastiller gay trump supporters are always the best when theyre triggered #gaysfortrump #trumpisnotwell #dumptrump #njtrash #trump2020 #trumpviolence #gay #covidiots HTTP,-1,2,Donald Trump
286,"welp, there ya go. still good with this, trumpers?  #notmypresident     bob woodward book: in trump interviews for 'rage,' president says he downplayed coronavirus threat - the washington post HTTP",-1,1,Donald Trump
287,"democrats have #billtherapist speaking at the #demconvention2020 even after their fake #metoo hypocrisy. 

#trump2020 #votered2020 HTTP",1,3,Donald Trump
288,kill two birds with one nuke. end covid-19 and ensure a biden wins. #biden2020 #covid19 #dumptrump2020 #maskup HTTP,-1,2,Donald Trump
289,@USER my fear is biden will get rinsed because an essential decent but rather boring man is up against a showman liar.  in those circumstances we usually see the liar win.🙁,-1,2,Donald Trump
290,watching the presidential debate #trump2020 #presidentialdebate2020 #debates2020 #presidenttrump,1,3,Donald Trump
291,we will hold these people accountable!!!🔥🔥🇺🇸🔥🔥#rnc2020,0,2,Donald Trump
292,@USER @USER when will trump start truthfully answering questions?,-1,1,Donald Trump
293,"@USER says #joebiden's #leading in 2020.  
#remember @USER #fbi #coverup 
HTTP",0,0,Donald Trump
294,"and now, politics. 

my first comment: fuck bloomberg

#demdebate",0,1,Donald Trump
295,"florida’s economy can’t afford another 4 years of trump’s broken promises to florida’s workers and families.🙅‍♀️
we’re ready for a real leader like @USER. will you join us in the fight to bring home florida? HTTP",-1,2,Donald Trump
296,seeing alot of maga hats and the us flag on the way to sturgis! #maga #kag2020 HTTP,1,0,Donald Trump
297,"@USER @USER it is so sad that @USER and the #maga crowd can't do math the same way they do meth
someone please explain to them that
1.4 million jobs have coming back
subtracted from 12.9 jobs lost due to #covid
still leaves 11.5 million people unemployed

HTTP",-1,2,Donald Trump
298,"best of luck tonight @USER @USER 2020
#votebidenharris2020 #voteblue 📢
(i hear everyone is voting for you) ✔ HTTP",-1,2,Donald Trump
299,love the roll call of states showing the beautiful diversity of america. #demconvention #bidenharris @USER,0,2,Donald Trump
300,president @USER please talk about how you will protect social security during #rnc2020. this is a top issue for voters 50+. social security is a hard-earned benefit and a promise that must be kept. thank you for all you do to support our seniors. #protectvoters50plus,0,2,Donald Trump
301,@USER @USER worthless dnc.  #trump2020.,1,0,Donald Trump
302,"between april 12, 2009, and april 10, 2010, the cdc estimates swine flu caused 60.8 million illnesses, 273,304 hospitalizations and 12,469 deaths in the u.s.

 #demdebate",0,2,Donald Trump
303,"@USER @USER @USER why is the fringe-right #maga crowd lying to the amer. ppl by reporting these isolated events as if the entire protest and everyone protesting, for a fair +good cause, are so-called ""anarchist,"" ""antifa,"" ""it's chaos,"" etc. why the fear mongering? to distract from trump failures?",-1,1,Donald Trump
304,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER trump also released his... via the new york times🤣🤣🤣,0,3,Donald Trump
305,@USER neither should your brusband. #trump2020,1,0,Donald Trump
306,"@USER @USER he may know the details inside and out(i'm doubtful of that) but sean would present the information in a way that is most flattering to trump, and omit any information contrary to that narrative. i wouldn't trust anything he says without reviewing all the details myself.",-1,2,Donald Trump
307,@USER that was no moderator - he gave biden softballs and tried to set traps for trump. disgraceful!,-1,1,Donald Trump
308,i think i like the other billionaire better. #demdebate,0,2,Donald Trump
309,"lock them up @USER #maga tucker @USER 
HTTP",0,0,Donald Trump
310,"🇺🇸☕️☕️good morning patriots ☕️☕️🇺🇸
well we are halfway thru the dimwit convention blooper reel.
can't wait for the republican convention
with all the bs #corruptdemocrats have put @USER thru and the unwarranted attack on his accomplishments.
his motto
#trump2020 HTTP",1,2,Donald Trump
311,@USER i was gonna vote biden till i found out he left his post during ww1 to go hit on some french women😂 glad he found his way out the basement!  #trump2020,1,0,Donald Trump
312,@USER vote early!  #votebluetosaveamerica,-1,3,Donald Trump
313,"hey, @USER
i saw the poll about how you beat donald trump.
#biden2020

#southcarolinaprimary 
#nevadacaucuses 
#democraticdebate

@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER",-1,2,Donald Trump
314,y’all slow down with the tweets i can’t like them all #presidentialdebate #debates2020 #bidenharris2020,0,2,Donald Trump
315,buttigieg: 'there is no evidence that [the strike of qasem soleimani] made our country safer...taking out a bad guy is not a good idea if you do not know what you are doing. this president has moved us this much closer to the brink of war.' #demdebate HTTP,0,1,Donald Trump
316,"if they can find 3 teens that hacked twitter in 2 weeks time, how come they haven't found q and arrested him yet? it's been 3 years. 

#greatawakening 
#wwg1wga",0,0,Donald Trump
317,"#gop #healsact protects corps from lawsuits from immune compromised workers from returning to work during covid19 instead of providing funding, procedures to open safely and adequate ppe. they would rather americans get sick (and possibly die) instead of #extendthe600",0,2,Donald Trump
318,so #cocaine is trending. #rncconvention2020 #rnc2020 #trump 🧂 ❄️ 🎈 HTTP,0,1,Donald Trump
319,"i officially dislike pete
#demdebate",0,3,Donald Trump
320,"amid her #demdebate argument against concerns that no woman can win the presidency, sen. warren argued that trump’s presidency produced many things including a wave of women elected to public office. HTTP",0,2,Donald Trump
321,#debates2020 donald trump doesn’t know how to speak the truth about responses to covid-19.,-1,2,Donald Trump
322,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the 🚂 ride @USER 🇺🇸 ifb all #maga #kag patriots. please retweet HTTP,1,0,Donald Trump
323,i really hope tonight let’s all of you realize old people should not run countries! fml! @USER @USER @USER @USER @USER @USER @USER @USER #blm #liberty #truth #trump2020 #bidenharris2020 #american #freedom come to my middle independent!,0,1,Donald Trump
324,how many flags do you need #donaldtrump,0,1,Donald Trump
325,"wow, i just saw a #joebiden  commercial. most #democrats have usually given up on #missouri since we went from purple to red so i haven't seen many commercials for the dem nominee at any level above city for the last few cycles. are we (mo) in play to #dumptrump2020?",-1,2,Donald Trump
326,"@USER i pernounce it like another c word. we don’t need to know her name, it will all be over soon. #maga #maga2020 #trump2020",1,0,Donald Trump
327,@USER you need to paint a scary picture of joe biden future of america and what you did and will do for our future,-1,2,Donald Trump
328,"california state senator @USER chairs a panel at #dnc2020 labor council caucus, of women who came out of the labor movement to win elected office - from minnesota, state auditor @USER accuses trump of making the truth a partisan issue.",-1,3,Donald Trump
329,watching the #democraticdebate with a #migraine has made me hate pete's voice.,0,2,Donald Trump
330,"@USER @USER good grief,  the republican party just keeps sinking lower and lower. how pathetic! 🙄 #voteblue2020 #dumptrump #saveourdemocracy",-1,2,Donald Trump
331,"@USER you can't afford... well, you'll have to! 😂 #joebiden #joebidenforpresident2020 #joebiden2020 #votebluetosaveamerica #votetrumpout #votethemallout2020 #trumpisnotwell #trumptreason",-1,3,Donald Trump
332,@USER  the song tootsie slide is it really a reference to the moon walk or the til tok dance please settle this for me please it’s a major debate among my kids #quarantinelife #debate #tootsieslide #drake,0,3,Donald Trump
333,a billionaire attacking a guy for owning a summer cabin #demdebate #demdebates #fckbloomberg,0,3,Donald Trump
334,holy shitttttttt #biden is crying !!!!!! hes done !!!!! #presidentialdebate2020 #debate2020 #debates2020 #trump2020,1,2,Donald Trump
335,what would happen if sanders was not allowed to wag his finger #demdebate,0,2,Donald Trump
336,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER omg i can’t stop laughing at morning joe’s comparison of ⁦⁦@USER⁩’s rnc speech  w/ dwight schrute’s mussolini speech from #theoffice 🤣😂🤣 #rnc2020 HTTP,0,2,Donald Trump
337,"@USER you're only just now realizing that verse is about #drinkbleachdonnie  #trumplorable, right?

#democraticnationalconvention
#shegotitright
#biden
#bernie2020
#biden2020
#votebluetoendthisnightmare
#votebluetosaveamerica
#trumpliespeopledie
#votebluetosaveourlives",-1,3,Donald Trump
338,"i'm begging some player in the ncaa to wear a #maga patch...please expose the hypocrisy of the left.
@USER",1,1,Donald Trump
339,"every #joebiden answer:
“number 1... number 2... number 2... period. #demdebate #berniesurge #hellnojoe #bernie2020 #bernieorbust2020 #notmeus",0,2,Donald Trump
340,it’s a legendary night for the #divine9. #signmeup #familyiseverything #divinenine #dnc #dnc2020 m HTTP,0,2,Donald Trump
341,@USER it's that simple. #voteblue2020,-1,1,Donald Trump
342,"#joebiden had little to no energy. 
@USER has a new descriptor: #gladiator. 
#presidentialdebate 
#debate2020 
#debate 
#trump2020",1,2,Donald Trump
343,@USER @USER @USER @USER hi jake did you see @USER lobbing weaker insults to the #portland mayor?  really sad for anyone in that position and were all freaked out he is 'acting' (hmm) like a 5 yr old playin #cod but my kid said he could take em easy. respect! #gop can't #dunk🏀 #nbaisback,0,1,Donald Trump
344,"@USER vote out every #republican - local, state &amp; federal. #voteblue2020 #votebluenomatterwho #votebluetosaveamerica #voteblue HTTP",-1,3,Donald Trump
345,"#nobelpeaceprize has a chance to restore integrity here after giving the war monger obama the prize.

“#donaldtrump nominated for nobel peace prize following israel-uae deal”

HTTP",1,3,Donald Trump
346,does anyone have a count of how many times joe says “one; look here’s the thing; period; obama”? it just seems like a lot 🤭#demdebate2020 #democraticdebate #cnndebate,0,2,Donald Trump
347,"@USER ""and what about demon seed, madame speaker?  why haven't you addressed alien dna?"" i knew mccarthy was stupid but, surely, he must know how any comment regarding #covid19 by the #gop will be met with righteous derision!  🙄 HTTP",0,1,Donald Trump
348,can't believe that trump literally got away from having to denounce white supremacists. how the fuck did we end up with him as president.,-1,1,Donald Trump
349,"i believe sleepy joe biden will invest in a cure for alzheimers. he just has to remember to sign the bill when he's preside....ahahahahahahahha sorry i couldn't finish that with a straight face.
#demdebate2020 #demdebate",0,2,Donald Trump
350,"@USER @USER @USER sadly, agree! but don’t give up yet. #biden2020 🌊🌊🌊",-1,0,Donald Trump
351,trump urging his followers to watch people vote... @USER isnt that voter intimidation? #presidentialdebate2020,-1,3,Donald Trump
352,@USER @USER it seems mail boxes are systematically removed to prevent citizens to vote by mail-in-ballot. wouldn't it be time to act? #votersuppression #trumpthreatensdemocracy #trumpisadictator #votebluetosaveamerica HTTP,-1,3,Donald Trump
353,where is tiffany trump mother? they barely even claim her dumb ass. i wonder how much he paid marla for tonights speech? #rnc2020,-1,0,Donald Trump
