,Text,Stance,Class,Target
68,#PaulRyan nd the rest of the #GOP r going to block it they will try to get rid of #RodRosenstein then #Mueller just like they're cover 4 #trump Both memos should be released,-1,0,Donald Trump
69,"Just a reminder that Ronna McDaniel was involved in a Pay-to-play extortion scheme of $500,000 for Trump. Blagojevich committed the same crime and was imprisoned. Why was Ronna not held accountanle? Obviously, she is a dishonest person: @GOPChairwoman",-1,0,Donald Trump
70,Is he in a cage? Because the @vp was embarrassed by the @realDonaldTrump telling another huge lie today. #Chloroquine,-1,0,Donald Trump
71,#DonaldTrump hypocrisy. There is always a tweet for everything to show it. #Hanukkah #Obama #Hypocrites,-1,0,Donald Trump
72,#DONALDTRUMP &amp;THE #GOP GAVE WEALTHY GREEDY EXECUTIVES &amp; OIL &amp; SHALE TYCOONS &amp; THERE COMPANIES OVER A TRILLION $DOLLARS IN TAX CUTS THEY DID STOCK BUY BACKS THEY LIED AND SCAMMED THE AMERICAN PEOPLE NOW THEY WANT BILLIONS OF DOLLARS IN CORPORATE HAND OUTS #NoBailoutsForBuybacks,-1,0,Donald Trump
73,"Oh yeah, just looked at your twitter page your certainly a Trump supporter ! Take a look at this bill Im sure the #Democrats have your back!",-1,0,Donald Trump
74,Trump lacks insight empathy & the capacity for self reflection. He has engaged similar people throughout his administration. This is only what you get. 2+ yrs in office & all they've done is point their finger & blame others #Dems for this. Pence was disgusting in his interview,-1,0,Donald Trump
75,Send her back with her chain migrated family. Lock him up with the rest of the #Trump,-1,0,Donald Trump
76,"CRIMINAL DON, the 2ND RATE CON MAN, @realDonaldTrump #TrumpCrimeFamily;@GOP enablers/participants in trump criminal activities; trump Administration enablers/ participants! trump and these ppl - HAVE PERPETRATED THE BIGGEST CRIMINAL CON JOB IN HISTORY on CITIZENS of U.S!",-1,0,Donald Trump
77,"Thank YOU @RVAT2020 I am SORRY your party sold their soul to hate, FEAR, GREED and the Anti-CHRIST himself @realDonaldTrump!",-1,0,Donald Trump
78,"1. Legal Question for @Penn: If Penn allows @realDonaldTrump (that #MuellerReport proved committed at least 10 RICO predicate acts) to fraudulently claim @Penn degree to commit mail &amp; wire fraud, is @Penn and/or Penn's alumni endowment liable under RICO for Russian mob crimes?",-1,0,Donald Trump
79,Do we need any more reasons to dump this piece of shit? @realdonaldtrump #ImpeachedPresidentTrump #tcot #GOP,-1,0,Donald Trump
80,"OUCH: @GovBillWeld, a former Massachusetts governor who is challenging @realDonaldTrump for the @GOP Presidential nomination, calls Trumps Presidency a train wreck. #Election2020",-1,0,Donald Trump
81,"When theyll bombard the storm? According to the orange mastodon (@realDonaldTrump) thats the way to do everything, be violent, weaponized and leave all in dust!",-1,0,Donald Trump
82,Coronavirus: Fauci warns Americans will be home for several weeks as he contradicts Trumps hopes for miracle malaria drug #SmartNews #NotMyPresident,-1,0,Donald Trump
83,#DonaldTrump will be ousted in November. Even the US can't be stupid enough to re-elect this idiot for another four years. Surely!!!,-1,0,Donald Trump
84,"It's almost comical, but #Trump lies so often (although rarely convincingly) because he really believes his own lies. He WANTS his fantasies to be true, so therefore, in his own mind, they are. He has no self-awareness yet everything he says is about shamelessly promoting himself",-1,0,Donald Trump
85,"@realDonaldTrump I am willing to bet that if you asked recently re-opened steel mills to donate the steel for the wall and recently back to work construction workers to build it, they would in a heartbeat! We have your back Mr. President!! #BuildTheWallAndCrimeWillFall",-1,0,Donald Trump
86,"Aaron: Thanks for publishing these numbers. Its too bad that we live in a state where a politicians determined that testing should be deliberately suppressed to please Donald Trump. He didnt want the big numbers, and the politicians did as they were told.",-1,0,Donald Trump
87,#GOP and #Trump also want power at all cost. Their base supports guns.,-1,0,Donald Trump
88,"The only Dem that can beat Trump needs the energy to attack him first, hardest and relentlessly for a year. Kamala has that energy. #Democrats2020",-1,0,Donald Trump
89,Hey @marcorubio do you remember the Trump campaign shirts like these? If you answer no you are lying. #Emoluments #TrumpsCrimedAgainstHumanity,-1,0,Donald Trump
90,Visiting from Sedro Woolley Washington & am taking the 7:28 LIIR to Foley Square.. Will be so proud to be among hundreds of thousands of my dearest friends around the country for #FamilesBelongTogetherMarch against the regressive &amp; cruel policies of the #Trump,-1,0,Donald Trump
91,So it would appear TRICKY DONALD TRUMP IS TRICKY DICKY NIXON x100 trying to fire anyone in the path of his nefarious activities. #VOTE,-1,0,Donald Trump
92,I will be sure to safely social distance myself from that shit show. #Trump,-1,0,Donald Trump
93,"Not just Trump, we need to re-take the Senate. Donate to . Pick a swing state and volunteer for the Democratic candidate for the Senate. We have terrific candidates! #BlueWave2020 #Senate #Democrats #BlueTsunami2020",-1,0,Donald Trump
94,@NancyPelosi You should RESIGN. You know..being WHITE and All. Matter of fact... #POTUSTrump #MAGA2020 #TermLimits are due.,-1,0,Donald Trump
95,"PRESIDENT DONALD TRUMP IS NONE OF THE ABOVE! & U have insulted the entire country, all the people & all the UNITED states who VOTED 4 him!",-1,0,Donald Trump
96,Trump @realDonaldTrump Fauci didnt say an acceptable answer in testimony to Senate?! You lie against everything you do wrong to maintain laughable and insulting blameless persona... you just be best! Lol Now you argue with the reality of the pandemic too?! #realDonaldTrump,-1,0,Donald Trump
97,And Yet Another Corrupt and Sinful Christian...13 More Reasons Climate Denier Scott Pruitt Lost His Job as E.P.A. Chief #LockHimUp #FBR #Trump,-1,0,Donald Trump
98,#trump just lied that he hadn't previously said the virus was under control.,-1,0,Donald Trump
99,#realDonaldTrump I have spent my presidency knowingly lying and bullying everyday. I am up to over 3000 lies! HISTORIC!! Remember Mexico will pay for the Wall That was CLASSIC!! Or I will never cut Social Security GREAT!! My #GOP #deplorables love me!!,-1,0,Donald Trump
100,.@realDonaldTrump 'the Republican Party will be the party of healthcare' With what? #YouHaveNoPlan #GOP #failure #WorstPresidentEver,-1,0,Donald Trump
101,"Who are you going to believe, a pathological liar and toxic narcissist, or the anybody else? This is why #Trump is screwed",-1,0,Donald Trump
102,Donald J Trump is a traitor #Trump And a threat to the security of the United States. If he declares a state of emergency that is is abuse of executive power and the time has come to impeach him there is no crisis at our southern border of a security issue,-1,0,Donald Trump
103,"Wait a second. I thought the economy was the best its ever been. Why, then, does tRumps economy need help?",-1,0,Donald Trump
104,#Trump rants and raves like a beast in a cage Live-tweeting his meltdown in impotent rage Each tweet adds a brick to the wall he has built Projecting his crimes and confirming his guilt,-1,0,Donald Trump
105,Hey @RichLowry: This disgustingly corrupt behavior is exactly why National Review presciently dedicated an issue to #Trump That was so long ago. Too bad you then made your peace with the Trump administration. Soul-selling never seems to go well in literature or real life.,-1,0,Donald Trump
106,"What the HELL is wrong with @realDonaldTrump , @LindseyGrahamSC &amp; #Republican Leaders saying &amp; supporting such vile, racist comments, or worse, not saying anything against them. Silence is complicity. This situation is outrageous! #RacistPresident",-1,0,Donald Trump
107,"So says the well-established pathological liar. The sooner #Trump lies, behavior and total unfitness results in his removal from office the better for America. #republican appeasement will destroy the party and lose all moral authority to lead. #LiarInChief #IncomPotus",-1,0,Donald Trump
108,Why do I have a terrible feeling that Rosanne will be the next Director of Communications? #Rosanne #Trump,-1,0,Donald Trump
109,"#PutinsPuppet Judge allows #lawsuit against #Trump charity to proceed, rejects claim #president cant be #sued -",1,1,Donald Trump
110,"juan williams.... Bless his heart, if his brains were dynamite he couldn't blow his nose. #Irrelevant #WalkAway #NeverSocialism #DraintheSwamp #Trump",1,1,Donald Trump
111,"@seanhannity @TuckerCarlson @CNN @realDonaldTrump Ask #Democrats if theyd let every #TrickOrTreating person n2 their house2 work/have /raise /eat/&amp; live?O,&amp; theyre breaking n IF u dont open ur #BuildTheWallNow #StopTheInvasion #Halloween2018 #COT",1,1,Donald Trump
112,Yep did you notice he dressed just like Trump? #MAGA #KAG they gotta act like Trump to think they even have a chance!,1,1,Donald Trump
113,What is WRONG with finding out WHOLE TRUTH? #Dems sure cried 4TRANSPARENCY abt 2016 election when they thought they could pin vote fraud/Russian Collusion on #Trump That didnt work &amp;Trump on 2them...Dems makn new conspiracies &amp;circln wagons What r #Democrats so worried abt?,1,1,Donald Trump
114,"Pro-Trump Pastor Robert Jeffress: We Clearly Dont Support Extramarital Affairs, But We Support His Policies..#Trump..#GOP",1,1,Donald Trump
115,"Jake The Fake Crapper @jaketapper , Like a loyal DS / Dem lap dog will yelp out blame, panic n disinformation until Nov 3. #Corona is DS PLAN to: &gt;Tank t Economy &gt;Trap / demotivate @realDonaldTrump 's base n voters from showing up #2020elections only chance DEM/DS ve of a win",1,1,Donald Trump
116,@GovWhitmer @gretchenwhitmer #WhenCoronaVirusIsOver #bipartisanship .... You had better find a new job. &amp; I bet it is NOT AS A DOCTOR!!! #Trump,1,1,Donald Trump
117,"Dont forget everybody else Nancy- gay, transgendered, immigrant, blue collar. You hear that @realDonaldTrump #Dems #Democrats #TrumpBaby #TrumpEffect",1,1,Donald Trump
118,I thought Howard Stern was off the air and retired til this little attention seeking stunt he did - LOL he is #sad #Trump,1,1,Donald Trump
119,"This tweet proves U know whats coming...Tic tock Barry, ur time is COMING! #PAINisComing #GREATawakening #TheSTORMisHERE #DarktoLIGHT #Q #Trump",1,1,Donald Trump
120,need some trump supporters to follow me i follow back,1,1,Donald Trump
121,"Every time Broward County Sheriff Isreal speaks, he tells us who he really is! Keep him talking. #wikileaks #Trump",1,1,Donald Trump
122,"When they ignore @POTUS , they ignore U. When they laugh @realDonaldTrump , they laugh at U. When they call #Trump a racist, they call U a racist.Prove all them wrong...again #Hydroxycloroquine #BestPresidentEver #COVID__19",1,1,Donald Trump
123,"#Trump #ObamaGate #MAGA #KAG #God bless &amp; protect our #POTUS. Provide all he needs to #DrainTheSwamp &amp; may it be quickened &amp; sever. May no one doing evil be able to hide as #TheStorm is upon them. Bring justice, show #TRUTHvsLie &amp; #TheGreatAwaking #CoVFeFe #GodWins",1,1,Donald Trump
124,"Want Healthcare $$? Stand w/Pres. Let him do His job Investigate corruption & Give our $$to only those fighting corruption & working 4 themselves Stop WitchHunt, Impeachment & Dem Crimes Stop sanctuary BS/kick them out (city & state) #EducateYourself #Trump",1,1,Donald Trump
125,"ROLLING 2 #CHURCH BANGING THT PEACEFUL @kanyewest @Tip HEAD BOBBIN #YeVsThePeople SONG!! TIP WE #MAGA R NOT RACIST HOMIE WE JUST WANT 2 MAKE A BETTER 4 THE YOUTH! LETS CHANGE THE WORLD W #EDUCATION, #NOCOLORLINES, #RESPECT, !#trump #KanyeWest #Tesla, #cali",1,1,Donald Trump
126,Proud to follow these Patriots FB&amp;RT ........... Plz % ................ #BuildTheWall #TrumpSavedAmerica #Trump,1,1,Donald Trump
127,#maga #KAG2020 #wakeupamerica No gulags #TermLimits #Trump Ppls @POTUS Donates his Govt salary to charity Working for the PPL,1,1,Donald Trump
128,NO DEAL!!! I wanna protest in her doorstep!!! RISE UP AMERICA #Trump,1,1,Donald Trump
129,Ilhan Omar ostensibly committed tax fraud by joint filing her income taxes with her husband-brother. #trump #gop #potus #dems #seanhannity #realdonaldtrump #wattersworld #Trump,1,1,Donald Trump
130,#IFB ALL #Trumplicans Only....!!! If you LOVE POTUS.... I LOVE YOU !! If Your NOT A #POTUS45 #Trumplican #MAGA #MAGA2020 #KAG #KAG2020 #USA Supporter &gt;&gt; I have no use for U &gt; Buh Bye.....,1,1,Donald Trump
131,#Trump is killin it tonight folks - hard to keep up ! #PromisesMadePromisesKept #MAGA #KAG #TrumpRally @POTUS @POTUSVSG #NashvilleRally #TrumpNashville,1,1,Donald Trump
132,Love y'all-But hahaha-ALL those ppl who signed up thinking they wld take a seat away fr a #MAGA #KAG2020 supporter r goin 2 have the their phones/emails spammed w all OUR #TRUMP news! #POTUS45 #POTUS46,1,1,Donald Trump
133,"Follow our #POTUS by land, sea &amp; air - Nothing will stop us! Retweeting &amp; following back. Please FB! #BuildTheWall #VoteDemsOut #BuildTheWall #VoteDemsOut #Trump",1,1,Donald Trump
134,".@realDonaldTrump U see this #Dems #Libs ????? This is with no Rallies!!!! WE WILL STAND WITH THIS MAN, REGARDLESS!!!! #YellowDogRepublican #WeKnow #Pray4DJT",1,1,Donald Trump
135,"Lawlessness has abounded in plenty. God help us!! Pray, pray,pray!! #Trump",1,1,Donald Trump
136,#TriggeredTony is a man baby. Keep coddling him he'll whine more lol! #MakeSnowflakesCryAgain #Trump,1,1,Donald Trump
137,American Muslim left the Democratic Party And he aint never going back! #WalkAway #Conservative #DemExit #DemocratsUseMinorities #Woke #Trump,1,1,Donald Trump
138,"#SaturdayVibes #COVID19 #Trump #coronavirus #BlackLivesMatter #BlackTwitter #DemExit #Democrats &amp; #media, who lie for and sell out to China, have said nothing about this, but called the President racist for criticizing China &amp; calling it #ChineseVirus",1,1,Donald Trump
139,"Shut It Down so @POTUS @realDonaldTrump &amp; his Administration can do their job w/o your DS witch-hunts / coup d'tat, America hating agendas, etceteras!!! #DJTrump2020 #AmericaFirst #KAG2020 Love #Landslide2020 #DNCisCorrupt #USPolitics",1,1,Donald Trump
140,"no we have not been it takes time to fix the mess he got handed,,Go TRUMP 2020",1,1,Donald Trump
141,"Donald Trump just said my hair blowing, and it's mines",1,1,Donald Trump
142,@RepAdamSchiff &amp; @HouseDemocrats used up 1 1/2 hours of their closing statement time allotment. NEXT UP THE REAL TRUTH &gt;&gt;&gt; The @POTUS legal team. #GreatAwakening #GODWINS #WeAreTheNewsNow #ImpeachmentHoax #WalkAway #Trump,1,1,Donald Trump
143,ENOUGH with #Cuomo !! He is loving this camera time! Rambling on &amp; on is unneccessary!Let the local channel give him airtime!Nobody outside NY wants to see or hear this ! #WuFlu #ChineseVirus #CoronaVirus #Trump #Outnumbered,1,1,Donald Trump
144,What the hell is wrong with you????!!!!! YOU should know @realDonaldTrump punches back!!!!! He said so himself!!! And he proves it!!!!!!,1,1,Donald Trump
145,"Warren couldn't handle Buttigeg pinging her as she spoke. He was putting the pressure on and as I expected, she failed. She can't go head to head with Trump. #DemDebate #DemocraticDebate",1,1,Donald Trump
146,"@CNN @KELLYANNECONWAY IS A @REALDONALDTRUMP DETRACTOR. TRUMP HAS DONE -- AS SHE-- NOTHING BUT BAD MOUTH AMERICA &amp; HER PEOPLE. B4 IT IS OVER, ALL WILL KNOW YOU AIDED/ABETTED TRUMP &amp; HIS UNGODLY FOLLOWERS TO LIE, CHEAT, STEAL &amp; LEAVE MASSIVE PROOF THAT HE IS -NOT- #POTUS45 ! -me",1,1,Donald Trump
147,Got em @krunalley! Oh more undercarriage! You do spoil us yet again! IFB MAGA PATRIOTS! #Trump,1,1,Donald Trump
148,Keep up the good work @realDonaldTrump ! You got my vote 2020!,1,1,Donald Trump
149,@va_shiva @DineshDSouza @DanScavino @realDonaldTrump @IvankaTrump THIS NEEDS 2 B SEEN BY #POTUS45 THIS NEEDS 2 STOP,1,1,Donald Trump
150,White Women voted for #Trump by 53% in #Election2016! Dont get shit twisted. They still will vote for him #Election2020!,1,1,Donald Trump
151,"He wouldnt have beat Trump. I know yall keep saying it, but it doesnt make it true.",1,1,Donald Trump
152,"#DemocraticDebate If that hot mess is the best you got,y'all are FUCKED! #Trump",1,1,Donald Trump
153,"Swag. An African. A South African son. He does buisness with 50 Countrie ""Successfully"". Mr President u can say anything. I respect u.. #motsepe #SouthAfrica #DonaldJTrump",1,1,Donald Trump
154,Pompeo is a jackass - let him wipe trump ass @realDonaldTrump,1,1,Donald Trump
155,"Kiss that legacy good bye!!! Definitions have really changed since #TrumpWon... #Dems - noun., #StoneColdLosers Observe!",1,1,Donald Trump
156,REPORT: Media freaks after Trump retweets claim about Obama and Paul Manafort via @realdennislynch go Kirk keep the truth going,1,1,Donald Trump
157,"THE REAL #RussianCollusion #Obama #Hillary #Gang: #JamesComey, #JohnBrennan &amp; #JamesClapper! ALWAYS SEEN TOGETHER IN PUBLIC &amp; ALWAYS TOGETHER BEHIND CLOSED DOORS? THESE R 3 OF #SpyGate #President #Obama's #Spies ON #POTUS #DonaldTrump &amp; HIS 2016 #PresidentialStaff! #ObamaGate",1,1,Donald Trump
158,"You bet B#BlackSupport is up for President @realDonaldTrump! With testimonials like this, it's no wonder! #WalkAway",1,1,Donald Trump
159,"ONLY when it applies to Criminials, as in Hillary Rodham Clinton...Lock Her Up, Lock Her Up, Lock Her Up! #PROMISESMADEPROMISESKEPT #Trump",1,1,Donald Trump
160,"I bet u money ,that the HOMELESS, DRUGADDICTs, & FECES ARENT ON HER DOORSTEP, BUT UR HOMES DONT MATTER 2 THIS CONNIVING BIT_H. #WALKAWAYFROMDEMOCRATS #Trump",1,1,Donald Trump
161,Can we just call a lie a lie and not all these other stupid things like bold claim & misrepresentation??? #Trump #cohen #gop,1,1,Donald Trump
162,I dont need no stink in news!!! I just wait for @realDonaldTrump tweets!!!!,1,1,Donald Trump
163,She better lawyer up big time! Last I knew a White Lie is still a Lie! #HopeHicksWhiteLies #MuellerTime #Trump,-1,1,Donald Trump
164,I havent known of this much ass kissing to be done by so many grown ass professional ppl in my life #TrumpForPrison2020 #SenateTrial #Trump,-1,1,Donald Trump
165,"8) if the person that the psychopath paid to do harm gets caught & arrested & makes a claim that they are part of #QAnon &amp; doing it for #DonaldTrump but no one believes them &amp; thinks their crazy &amp; there is no money to back up claim, #Trump sits back &amp; laughs at his geniusness.",-1,1,Donald Trump
166,Fuck those dumb asses they get what they deserve lol #trumpsamerikkka #GOP #Republicans #Conservatives #TeaParty,-1,1,Donald Trump
167,#DonaldTrump just fucked up. America...this man just fucked up. And you made him do it. Smh.,-1,1,Donald Trump
168,No way fat boy @realDonaldTrump weighs 243lbs more like 300lbs...#trump lies about everything so we know hes got doctors lying about his Girth!!! @CNN @MSNBC @politico @DeeTwoCents @,-1,1,Donald Trump
169,Ur part of the #Trump U should just stay home CAREFUL u might end up in jail like the rest of #CrookedTrump's former co-workers! @nytimes,-1,1,Donald Trump
170,He is nothing but a bad fake. He isnt even good a faking #Trump,-1,1,Donald Trump
171,"Don't pay attention to this nonsense @Trump pardoning #Manafort..he'll let Manafort THINK he might do it to try &amp; keep him quiet (as is T's pattern), but Manafort will lose patience. Trial begins 9/17. This is DRAMATIC! #WednesdayWisdom",-1,1,Donald Trump
172,"Blah blah, LeningradLindsay will be kissing Trumps ass in minutes.",-1,1,Donald Trump
173,"#Trump TRUMP DOESN'T CARE ABOUT America he never did &amp; never will,,,now go tell the others!!!",-1,1,Donald Trump
174,"Really, Einstein?? REALLY? NOW YOU COME WITH THIS SHIT?! SMFH #StillWithHer #WhitePrivilege #misogyny #ComeyIsTrash #Trump",-1,1,Donald Trump
175,Aww damn @realDonaldTrump must have diarrhea again... he keep spewing straight shit again out of his mouth !,-1,1,Donald Trump
176,Everybody tells me its going to be the biggest recession ever! Trust me! #LiarInChief #CONaldTrump #Trump,-1,1,Donald Trump
177,Like father like son. They need to be evicted from the White House in November. #Trump,-1,1,Donald Trump
178,THERE - She said it and you TRULY know what this was all about. #MakeAmericaTrumplessAgain #IWILLRESIST #Trump I TOLD Y'ALL this was TOTAL BS!!!,-1,1,Donald Trump
179,@POTUS stop complaining about how u r so f******* busy u didnt get your wife a b-day prez!!! Get off Twitter perhaps...that would free up most of your time !!! #notmypresident #FreeMelania #IdiotInChief #Trump,-1,1,Donald Trump
180,Same ole language disparaging women! Feeling insecure around powerful educated women? Sure looks that way. #mommyissues #neverlovedson #Trump,-1,1,Donald Trump
181,"@CNN &amp; @MSNBC both fell for it! They need to stop airing @realDonaldTrump garbage speeches &amp; his propaganda/hate rallies. Don't air that garbage anymore &amp; he'll back off on his attacks on the press, take away the ILLEGITIMATE president's TV &amp; he'll go crazy!",-1,1,Donald Trump
182,"Its hard 2remember what U say fr 1day 2the next when ur a #PathologicalLiar. The #WHGrifter is the KingOfLies. Evangelicals know that Satan is the Father of Lies, so they have 2pretend #Trump doesnt lie. They R as FAKE as their #supremeLeader the biggest FAKE of all!",-1,1,Donald Trump
183,#Trump just tried to perpetrate yet another fraud on the American people -,-1,1,Donald Trump
184,#TrumpLiesEverytimeHeSpeaks #Trump #TrumpIsA_DANGER_ToAmerica #TrumpHasBloodOnHisHands wonder who @realDonaldTrump will blame when these thugs kill to open states? If these thugs get #COVID19 will they sue him?,-1,1,Donald Trump
185,"TRUMP started this BullS*** these are your Under educated Supporters, #Trump #TrumpLiar 'Ill put a bullet in her': Trump supporter charged with threatening to kill Rep. Ilhan Omar via @usatoday",-1,1,Donald Trump
186,"No @POTUS @realDonaldTrump, ppl r not laughing at America perseverate but rather u bc u r a dumbass &amp; evry x u open ur mouth nly proves tht.",-1,1,Donald Trump
187,@realDonaldTrump Let it settle in your mind for a minute! Ding dong the #Orangeclown Is gone! #DonaldJTrump,-1,1,Donald Trump
188,"No No No @Lawrence I disagree When We Get A #Democratic #POTUS, #Republicans Will Forget Everything They Said 4 #Trump Just Like Their Ignoring All They Have Said &amp; Done In The Past They Have No Shame &amp; We Got Videos Of Them Lying It",-1,1,Donald Trump
189,#DonaldTrump Acting intelligence head's push to decriminalize homosexuality ............ A GAY #LGBTQP MAN IN CHARGE OF USA INTELLIGENCE..........SPY NETWORK....... TO PUT U IN JAIL via @nbcnews,-1,1,Donald Trump
190,"#trump, Cant you take a day off, from BS and lying?",-1,1,Donald Trump
191,2020 #SOTU was a bloomin' -- shoulda been SHREDDED bfr being STAGED Damn #PeeOTUS rally no1 asked 4 -- TV hype giving Nation lying PARTISAN PAP Thursday's RE-RUN was a #ResignTrumPence @lorax58,-1,1,Donald Trump
192,@realDonaldTrump 7 days ago...... Gross incompetence. Still not moving fast enough. &gt; Army Corps / Guard should build hospital capacity now: &gt; quarantines should be enforced by military; &gt; privatize test kits: &gt; shutdown order should be national (not state). #Trump #Covid_19,-1,1,Donald Trump
193,@realDonaldTrump cant make a deal with North Korea because he cant cheat without #MichaelCohen.,-1,1,Donald Trump
194,"Watching A Time to Kill from 1996 and damn, seems like we have gone full circle under @realDonaldTrump",-1,1,Donald Trump
195,"#Trump nobody believe his lies or listen 2 them he just as bad as the #coronavirus his self, if that don't kill us he surely will with no care in the world!",-1,1,Donald Trump
196,He looks like a #fool! People on his campaign are fools too to say its real and think we the public are fools and stupid to believe this ! Lets put the right head back on this body! This aint #DonaldTrump body!,-1,1,Donald Trump
197,#trump what a fukn crock of shit these DRS ON THE PODIUM ARE FUKN YES MEN TO TRUMPS FUKN LIES,-1,1,Donald Trump
198,Exactly. Dont forget that she is just married for money. She @FLOTUS has no intelligence at all and dont care for anybody else. #Trump,-1,1,Donald Trump
199,Haha General Kelly took 'lil donnies phone away! If he's got no phone then @realDonaldTrump can't screw up all my good work thinks Kelly. @an,-1,1,Donald Trump
200,#realDonaldTrump why there a mouse on that rocket in space? What yall hiding? Lmao,-1,1,Donald Trump
201,"#Protests #Impeach #Trump Everybody still broke bc of our 1 $1,200 go fuck yourselves check? #Flint #FlintWaterCrisis(2014-?)",-1,1,Donald Trump
202,"what you said #Trump supporters dnt care abt Russia Russia Russia or sloppy ole Stormy #nastywomen on a live chat last nite May 10, 2018 hos demand Congress probe sex allegations v. #POTUS45 group of women mob mentality",-1,1,Donald Trump
203,"I want the #Dems to ignore .@realDonaldTrump's Bullshit-Tweets &amp; Name-calling, &amp; Follow The Money &amp; NAIL His Ass into a Prison Cell, period.",-1,1,Donald Trump
204,"This ignorant, clueless woman & her ignorant, clueless syphocantic husband @mschlapp need to just STFU &amp; stop lying for the lying #LiarInChief After #Trump is gone, we will not forget you #Traitor #TrumpNotFitForOffice",-1,1,Donald Trump
205,What lies did Dikc Stain @realDonaldTrump tell today? Puppet Ass Ho. How many pats in his own back did he give himself? @Flotus give your Husband some attention please,-1,1,Donald Trump
206,"OHHHHH DAMN, she called it!!! I didn't catch this before thank you so much for putting it back out here! '3' is a son of a bitch!! #NotMyPresident #TrumpMadness",-1,1,Donald Trump
207,"no one is going to believe a young black male who supports donald trump, he doesnt even like your race, thats tuff",-1,1,Donald Trump
208,"Fukk @kanyewest and that apology you said what u said cause u meant what u said ,sitting next to #Trump like his bitch or smtn you went back to being a cornball on sum urkel sh!t wit that you cant be that drugged up to make a dumb decision like that straight sell our move",-1,1,Donald Trump
209,.#DonaldTrump is Truely &amp; Throughly a #Business Man Looks at Countires black &amp; white;as Profit &amp; Loss [P&amp;L] or Balance Sheet Transactions r looked upon as Top Lines Sales &amp; Bottom Line In between he can say anything 2 keep u happy &amp; its irrelevant #Pakistan #USA #London #US,-1,1,Donald Trump
210,The word that comes to mind about @realDonaldTrump is THUG... #MuellerIsComing for,-1,1,Donald Trump
211,"Since Diaper Don likes to put his name on EVERYTHING, let's name the Coronovirus after him: #Trump",-1,1,Donald Trump
212,How 2 tell if U R gullible & brainwashed if U believed the BS birther movement U R a puppet like #PutinsPuppet &amp; U should ? ALL the BS stated by the #GOP with #BoneSpursSexAbuserLiarTrump,-1,1,Donald Trump
213,"@realDonaldTrump let me get this straight your lawyer is calling your ex lawyer a liar, not a good witness &amp; if theres collusion its legal??I mean who is going be your character witness Putin or Kim? #Impeach45",-1,1,Donald Trump
214,"#trump &amp; cronies TOUGH on #immigration &amp; want #WALL, yet for #profit, IGNORE own rules &amp; bypass broken legal system they themselves set up to #criminalize #immigrants: for...",-1,1,Donald Trump
215,Bravo @Carole_King #Resist #Trump #VoteBlueToSaveAmerica Carole King calls new anti-Trump song 'a call to action' -,-1,1,Donald Trump
216,WHAT A WACKO #RESIGNTRUMP!!! #GOP YOU ALL BETTER WAKEUP HE LL TURN ON YOU ASAP!!,-1,1,Donald Trump
217,U smell like pussy Stank RT @realDonaldTrump: The Fake News is going crazy making up false stories and using only unnamed sources (who dont exist). They are tot,-1,1,Donald Trump
